image_path,mask_path
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_11_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_11_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_18_15.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_18_15_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_11_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_11_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_15_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_15_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31731_15_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31731_15_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31732_11_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31732_11_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31732_11_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31732_11_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31732_11_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31732_11_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31732_11_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31732_11_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31732_15_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31732_15_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_11_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_11_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_11_14.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_11_14_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_11_15.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_11_15_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_11_16.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_11_16_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_11_17.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_11_17_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_15_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_15_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_15_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_15_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31733_15_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31733_15_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_11_18.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_11_18_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_12_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_12_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_12_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_12_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_12_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_12_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_12_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_12_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_12_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_12_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_16_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_16_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31734_16_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31734_16_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_14.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_14_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31735_12_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31735_12_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_12_15.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_12_15_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_12_16.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_12_16_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_12_17.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_12_17_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_12_18.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_12_18_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_12_19.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_12_19_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_16_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_16_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_16_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_16_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31736_16_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31736_16_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31737_12_20.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31737_12_20_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31737_12_21.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31737_12_21_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31737_12_22.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31737_12_22_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31737_12_23.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31737_12_23_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31737_6_18.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31737_6_18_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/8_31738_6_17.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/8_31738_6_17_segmentation_labels.tiff
